,CUSTOMER_CODE_FROM,CUSTOMER_CODE_TO,DISTANCE_KM,TIME_DISTANCE_MIN, 
7117,740,138579,38.715,39.479, 
7118,740,139927,57.052,59.048, 
7119,740,920324,137.071,144.023, 
7120,740,142811,118.596,123.992, 
7121,740,142263,118.517,123.904, 
7122,740,307,6.002,7.81, 
7123,740,760,44.234,49.676, 
7124,740,136524,46.341,47.531, 
7125,740,136525,42.625,47.751, 
7126,740,137380,138.098,144.771, 
7127,740,921969,29.973,35.541, 
7128,740,1007,137.887,144.287, 
7129,740,920208,103.4,109.384, 
7130,740,139814,50.524,51.656, 
7131,740,1886,1.417,1.771, 
7132,740,1078,28.248,35.981, 
7133,740,141650,102.807,109.648, 
7134,740,140975,39.945,40.876, 
7135,740,142178,43.11,45.287, 
7136,740,921561,11.645,12.936, 
7137,740,143271,57.246,59.697, 
7138,740,137667,106.659,109.835, 
7139,740,137662,102.383,108.394, 
7140,740,137663,57.488,59.642, 
7141,740,136297,34.135,42.647, 
7142,740,139709,52.204,53.449, 
7143,740,1938,57.179,59.169, 
7144,740,1805,31.56,34.672, 
7145,740,992,102.867,109.824, 
7146,740,921453,102.177,108.262, 
7147,740,138343,102.211,108.339, 
7148,740,139129,101.536,107.591, 
7149,740,1173,38.319,39.413, 
7150,7525,138642,123.615,128.183, 
7151,7525,1080,1.398,1.958, 
7152,7525,138315,21.709,23.386, 
7153,7525,587,31.573,34.705, 
7154,7525,921607,31.998,35.09, 
7155,7525,135890,31.807,34.936, 
7156,7525,138089,23.009,24.563, 
7157,7525,140114,108.716,113.08, 
7158,7525,12632,118.915,137.082, 
7159,7525,920597,31.147,36.663, 
7160,7525,142817,22.614,24.398, 
7161,7525,920532,126.08,131.67, 
7162,7525,923922,123.189,127.512, 
7163,7525,352,18.403,18.975, 
7164,7525,924068,125.043,130.504, 
7165,7525,137731,25.062,29.271, 
7166,7525,920120,123.827,129.107, 
7167,7525,138643,123.203,127.567, 
7168,7525,920105,79.497,82.005, 
7169,7525,922636,30.528,34.474, 
7170,7525,142550,117.327,134.244, 
7171,7525,141004,9.283,9.702, 
7172,7525,923163,28.162,31.207, 
7173,7525,15020,22.264,24.189, 
7174,7525,15021,21.685,23.177, 
7175,7525,15026,0.557,0.891, 
7176,7525,144810,123.736,128.524, 
7177,7525,136088,22.654,24.519, 
7178,7525,136174,28.16,31.196, 
7179,7525,921615,109.287,113.916, 
7180,7525,920284,117.015,124.542, 
7181,7525,9,58.854,62.04, 
7182,7525,144284,62.078,66.495, 
7183,7525,144285,60.296,64.075, 
7184,7525,7572,18.892,19.943, 
7185,7525,586,61.037,64.251, 
7186,7525,137599,123.949,128.634, 
7187,7525,137634,23.026,25.278, 
7188,7525,138929,125.065,130.251, 
7189,7525,921090,123.782,128.667, 
7190,7525,142832,123.824,128.425, 
7191,7525,142873,124.394,128.854, 
7192,7525,139925,59.942,63.14, 
7193,7525,133537,18.111,18.667, 
7194,7525,141516,30.837,35.915, 
7195,7525,136885,32.363,35.508, 
7196,7525,10825,24.91,28.908, 
7197,7525,10564,126.511,132.297, 
7198,7525,320,114.507,122.045, 
7199,7525,143063,30.133,39.424, 
7200,7525,1619,60.007,63.305, 
7201,7525,7585,116.823,125.004, 
7202,7525,1973,59.683,62.887, 
7203,7525,742,31.677,34.903, 
7204,7525,740,31.675,34.925, 
7205,7525,7525,0.0,0.0, 
7206,7525,15202,0.902,1.419, 
7207,7525,15206,20.914,22.935, 
7208,7525,15209,29.637,33.165, 
7209,7525,15247,21.901,23.65, 
7210,7525,15249,22.15,23.914, 
7211,7525,15250,21.182,22.902, 
7212,7525,15251,22.324,25.08, 
7213,7525,15252,32.358,35.134, 
7214,7525,15253,22.78,25.058, 
7215,7525,15328,22.089,23.782, 
7216,7525,139007,22.676,24.596, 
7217,7525,1031,123.817,128.469, 
7218,7525,145260,123.747,128.557, 
7219,7525,922087,79.652,82.247, 
7220,7525,923817,29.303,30.635, 
7221,7525,1709,18.963,20.009, 
7222,7525,15189,30.621,35.332, 
7223,7525,921523,21.303,28.457, 
7224,7525,920497,29.976,33.913, 
7225,7525,920118,31.839,34.914, 
7226,7525,923033,1.787,2.717, 
7227,7525,142634,21.62,23.87, 
7228,7525,923731,31.963,35.046, 
7229,7525,360,32.642,35.794, 
7230,7525,990,23.792,26.917, 
7231,7525,140883,124.902,129.316, 
7232,7525,1487,3.243,3.806, 
7233,7525,136298,26.915,35.409, 
7234,7525,923132,30.767,32.12, 
7235,7525,131242,21.035,28.182, 
7236,7525,131246,2.465,2.893, 
7237,7525,139984,30.798,33.858, 
7238,7525,923634,110.705,115.335, 
7239,7525,1346,9.508,10.67, 
7240,7525,133290,22.234,24.09, 
7241,7525,142977,116.673,133.397, 
7242,7525,920241,119.61,125.653, 
7243,7525,138840,117.463,134.387, 
7244,7525,922508,116.5,133.386, 
7245,7525,142177,58.448,62.007, 
7246,7525,144550,123.872,128.282, 
7247,7525,138579,18.886,19.932, 
7248,7525,139927,59.103,62.293, 
7249,7525,920324,123.857,128.689, 
7250,7525,142811,119.179,125.301, 
7251,7525,142263,119.1,125.202, 
7252,7525,307,30.535,35.134, 
7253,7525,760,29.543,38.313, 
7254,7525,136524,26.215,27.621, 
7255,7525,136525,30.33,39.875, 
7256,7525,137380,123.8,128.326, 
7257,7525,921969,3.611,4.202, 
7258,7525,1007,123.826,128.227, 
7259,7525,920208,117.964,125.334, 
7260,7525,139814,30.398,31.746, 
7261,7525,1886,32.902,36.157, 
7262,7525,1078,1.772,3.069, 
7263,7525,141650,117.37,125.598, 
7264,7525,140975,19.819,20.966, 
7265,7525,142178,57.673,61.237, 
7266,7525,921561,39.405,42.284, 
7267,7525,143271,59.297,62.942, 
7268,7525,137667,108.709,113.08, 
7269,7525,137662,116.946,124.355, 
7270,7525,137663,59.539,62.887, 
7271,7525,136297,9.199,9.724, 
7272,7525,139709,32.078,33.539, 
7273,7525,1938,59.229,62.414, 
7274,7525,1805,0.077,0.209, 
7275,7525,992,117.43,125.774, 
7276,7525,921453,116.74,124.212, 
7277,7525,138343,116.775,124.289, 
7278,7525,139129,116.099,123.541, 
7279,7525,1173,19.669,21.087, 
7280,15202,138642,124.139,128.865, 
7281,15202,1080,2.073,2.838, 
7282,15202,138315,22.984,24.09, 
7283,15202,587,32.097,35.387, 
7284,15202,921607,32.522,35.772, 
7285,15202,135890,32.331,35.618, 
7286,15202,138089,24.284,25.278, 
7287,15202,140114,109.992,113.795, 
7288,15202,12632,120.191,137.786, 
7289,15202,920597,31.671,37.356, 
7290,15202,142817,23.89,25.102, 
7291,15202,920532,126.604,132.352, 
7292,15202,923922,123.713,128.205, 
7293,15202,352,18.927,19.657, 
7294,15202,924068,125.567,131.197, 
7295,15202,137731,26.338,29.986, 
7296,15202,920120,124.351,129.8, 
7297,15202,138643,123.727,128.26, 
7298,15202,920105,80.021,82.698, 
7299,15202,922636,31.804,35.178, 
7300,15202,142550,118.603,134.948, 
7301,15202,141004,9.807,10.384, 
7302,15202,923163,28.686,31.889, 
7303,15202,15020,23.539,24.893, 
7304,15202,15021,22.961,23.881, 
7305,15202,15026,0.579,0.924, 
7306,15202,144810,124.26,129.206, 
7307,15202,136088,23.929,25.234, 
7308,15202,136174,28.684,31.889, 
7309,15202,921615,110.563,114.62, 
7310,15202,920284,118.291,125.257, 
7311,15202,9,60.129,62.744, 
7312,15202,144284,63.354,67.199, 
7313,15202,144285,61.572,64.79, 
7314,15202,7572,19.416,20.625, 
7315,15202,586,62.313,64.966, 
7316,15202,137599,124.473,129.316, 
7317,15202,137634,24.302,25.993, 
7318,15202,138929,125.589,130.933, 
7319,15202,921090,124.306,129.36, 
7320,15202,142832,124.348,129.118, 
7321,15202,142873,124.918,129.536, 
7322,15202,139925,61.217,63.855, 
7323,15202,133537,18.635,19.349, 
7324,15202,141516,31.361,36.597, 
7325,15202,136885,32.887,36.19, 
7326,15202,10825,26.186,29.612, 
7327,15202,10564,127.035,132.99, 
7328,15202,320,115.783,122.749, 
7329,15202,143063,30.657,40.117, 
7330,15202,1619,61.283,64.009, 
7331,15202,7585,118.099,125.719, 
7332,15202,1973,60.958,63.602, 
7333,15202,742,32.201,35.585, 
7334,15202,740,32.199,35.618, 
7335,15202,7525,0.788,1.254, 
7336,15202,15202,0.0,0.0, 
7337,15202,15206,22.19,23.639, 
7338,15202,15209,30.161,33.847, 
7339,15202,15247,23.177,24.365, 
7340,15202,15249,23.426,24.618, 
7341,15202,15250,22.457,23.606, 
7342,15202,15251,23.6,25.795, 
7343,15202,15252,33.634,35.838, 
7344,15202,15253,24.056,25.773, 
7345,15202,15328,23.365,24.486, 
7346,15202,139007,23.952,25.311, 
7347,15202,1031,124.341,129.151, 
7348,15202,145260,124.271,129.239, 
7349,15202,922087,80.176,82.929, 
7350,15202,923817,29.828,31.317, 
7351,15202,1709,19.487,20.702, 
7352,15202,15189,31.146,36.014, 
7353,15202,921523,22.579,29.161, 
7354,15202,920497,30.5,34.595, 
7355,15202,920118,32.363,35.607, 
7356,15202,923033,0.931,1.551, 
7357,15202,142634,22.896,24.574, 
7358,15202,923731,32.487,35.739, 
7359,15202,360,33.166,36.487, 
7360,15202,990,25.068,27.632, 
7361,15202,140883,125.426,129.998, 
7362,15202,1487,3.767,4.488, 
7363,15202,136298,28.191,36.113, 
7364,15202,923132,31.291,32.802, 
7365,15202,131242,22.311,28.886, 
7366,15202,131246,2.989,3.575, 
7367,15202,139984,31.322,34.551, 
7368,15202,923634,111.981,116.05, 
7369,15202,1346,10.784,11.385, 
7370,15202,133290,23.509,24.805, 
7371,15202,142977,117.948,134.101, 
7372,15202,920241,120.886,126.368, 
7373,15202,138840,118.738,135.091, 
7374,15202,922508,117.776,134.09, 
7375,15202,142177,59.723,62.722, 
7376,15202,144550,124.396,128.964, 
7377,15202,138579,19.41,20.625, 
7378,15202,139927,60.379,62.997, 
7379,15202,920324,124.381,129.382, 
7380,15202,142811,120.455,126.005, 
7381,15202,142263,120.376,125.917, 
7382,15202,307,31.059,35.827, 
7383,15202,760,30.067,38.995, 
7384,15202,136524,26.739,28.303, 
7385,15202,136525,30.854,40.557, 
7386,15202,137380,124.324,129.008, 
7387,15202,921969,4.135,4.884, 
7388,15202,1007,124.35,128.909, 
7389,15202,920208,119.239,126.038, 
7390,15202,139814,30.922,32.428, 
7391,15202,1886,33.426,36.839, 
7392,15202,1078,2.447,3.949, 
7393,15202,141650,118.646,126.302, 
7394,15202,140975,20.343,21.659, 
7395,15202,142178,58.949,61.941, 
7396,15202,921561,40.68,42.999, 
7397,15202,143271,60.573,63.657, 
7398,15202,137667,109.985,113.784, 
7399,15202,137662,118.222,125.059, 
7400,15202,137663,60.814,63.602, 
7401,15202,136297,9.723,10.406, 
7402,15202,139709,32.602,34.221, 
7403,15202,1938,60.505,63.129, 
7404,15202,1805,0.711,1.045, 
7405,15202,992,118.706,126.489, 
7406,15202,921453,118.016,124.916, 
7407,15202,138343,118.05,124.993, 
7408,15202,139129,117.375,124.256, 
7409,15202,1173,20.193,21.78, 
7410,15206,138642,117.888,123.783, 
7411,15206,1080,19.299,20.636, 
7412,15206,138315,1.914,2.827, 
7413,15206,587,19.845,21.01, 
7414,15206,921607,19.515,20.625, 
7415,15206,135890,19.674,20.834, 
7416,15206,138089,3.214,4.004, 
7417,15206,140114,88.921,92.521, 
7418,15206,12632,99.121,116.523, 
7419,15206,920597,26.306,29.964, 
7420,15206,142817,2.82,3.828, 
7421,15206,920532,121.387,128.788, 
7422,15206,923922,118.005,124.124, 
7423,15206,352,38.802,39.963, 
7424,15206,924068,120.351,127.633, 
7425,15206,137731,5.268,8.712, 
7426,15206,920120,118.514,125.356, 
7427,15206,138643,118.09,124.289, 
7428,15206,920105,99.895,102.993, 
7429,15206,922636,10.734,13.904, 
7430,15206,142550,97.532,113.674, 
7431,15206,141004,29.681,30.69, 
7432,15206,923163,23.32,24.508, 
7433,15206,15020,2.469,3.63, 
7434,15206,15021,1.891,2.618, 
7435,15206,15026,20.628,22.44, 
7436,15206,144810,117.938,124.806, 
7437,15206,136088,2.859,3.96, 
7438,15206,136174,23.319,24.497, 
7439,15206,921615,89.493,93.346, 
7440,15206,920284,97.221,103.983, 
7441,15206,9,39.059,41.47, 
7442,15206,144284,42.284,45.936, 
7443,15206,144285,40.502,43.516, 
7444,15206,7572,39.291,40.931, 
7445,15206,586,41.243,43.692, 
7446,15206,137599,118.984,125.433, 
7447,15206,137634,3.232,4.719, 
7448,15206,138929,120.373,127.38, 
7449,15206,921090,117.984,124.96, 
7450,15206,142832,117.446,123.827, 
7451,15206,142873,116.55,122.133, 
7452,15206,139925,40.147,42.581, 
7453,15206,133537,38.51,39.644, 
7454,15206,141516,25.995,29.205, 
7455,15206,136885,19.88,21.043, 
7456,15206,10825,5.115,8.338, 
7457,15206,10564,121.819,129.426, 
7458,15206,320,94.712,101.475, 
7459,15206,143063,50.531,60.412, 
7460,15206,1619,40.213,42.735, 
7461,15206,7585,97.029,104.445, 
7462,15206,1973,39.888,42.328, 
7463,15206,742,19.82,21.076, 
7464,15206,740,19.882,21.175, 
7465,15206,7525,21.421,22.572, 
7466,15206,15202,20.973,22.957, 
7467,15206,15206,0.0,0.0, 
7468,15206,15209,24.795,26.466, 
7469,15206,15247,2.107,3.091, 
7470,15206,15249,2.356,3.344, 
7471,15206,15250,1.387,2.332, 
7472,15206,15251,2.53,4.521, 
7473,15206,15252,12.563,14.564, 
7474,15206,15253,2.986,4.499, 
7475,15206,15328,2.295,3.212, 
7476,15206,139007,2.882,4.037, 
7477,15206,1031,118.667,125.268, 
7478,15206,145260,117.949,124.839, 
7479,15206,922087,100.05,103.235, 
7480,15206,923817,49.702,51.612, 
7481,15206,1709,39.362,40.997, 
7482,15206,15189,25.78,28.633, 
7483,15206,921523,9.34,10.285, 
7484,15206,920497,25.134,27.203, 
7485,15206,920118,19.528,20.636, 
7486,15206,923033,21.858,24.266, 
7487,15206,142634,1.826,3.3, 
7488,15206,923731,19.48,20.592, 
7489,15206,360,20.16,21.34, 
7490,15206,990,3.998,6.358, 
7491,15206,140883,115.907,121.429, 
7492,15206,1487,23.641,24.794, 
7493,15206,136298,17.134,18.689, 
7494,15206,923132,51.165,53.097, 
7495,15206,131242,9.072,10.021, 
7496,15206,131246,22.863,23.881, 
7497,15206,139984,20.568,21.692, 
7498,15206,923634,90.911,94.776, 
7499,15206,1346,11.223,11.946, 
7500,15206,133290,2.439,3.531, 
7501,15206,142977,96.878,112.838, 
7502,15206,920241,99.816,105.094, 
7503,15206,138840,97.668,113.817, 
7504,15206,922508,96.706,112.816, 
7505,15206,142177,38.653,41.448, 
7506,15206,144550,118.722,125.081, 
7507,15206,138579,39.284,40.92, 
7508,15206,139927,39.308,41.723, 
7509,15206,920324,117.86,124.762, 
7510,15206,142811,99.385,104.731, 
7511,15206,142263,99.306,104.643, 
7512,15206,307,25.693,28.435, 
7513,15206,760,49.941,59.29, 
7514,15206,136524,46.613,48.609, 
7515,15206,136525,50.728,60.852, 
7516,15206,137380,118.887,125.51, 
7517,15206,921969,24.009,25.19, 
7518,15206,1007,118.676,125.026, 
7519,15206,920208,98.169,104.764, 
7520,15206,139814,50.796,52.723, 
7521,15206,1886,20.419,21.692, 
7522,15206,1078,19.306,20.691, 
7523,15206,141650,97.575,105.028, 
7524,15206,140975,40.217,41.954, 
7525,15206,142178,37.879,40.667, 
7526,15206,921561,19.61,21.725, 
7527,15206,143271,39.503,42.383, 
7528,15206,137667,88.915,92.51, 
7529,15206,137662,97.152,103.785, 
7530,15206,137663,39.744,42.328, 
7531,15206,136297,29.597,30.712, 
7532,15206,139709,52.476,54.516, 
7533,15206,1938,39.435,41.855, 
7534,15206,1805,21.344,22.363, 
7535,15206,992,97.636,105.215, 
7536,15206,921453,96.946,103.642, 
7537,15206,138343,96.98,103.719, 
7538,15206,139129,96.305,102.982, 
7539,15206,1173,40.067,42.075, 
7540,15209,138642,141.993,148.324, 
7541,15209,1080,30.932,34.76, 
7542,15209,138315,26.02,27.357, 
7543,15209,587,4.983,5.599, 
7544,15209,921607,5.408,5.984, 
7545,15209,135890,5.217,5.83, 
7546,15209,138089,27.32,28.545, 
7547,15209,140114,111.56,115.115, 
7548,15209,12632,101.218,118.316, 
7549,15209,920597,1.511,3.498, 
7550,15209,142817,26.926,28.369, 
7551,15209,920532,145.493,153.329, 
7552,15209,923922,142.111,148.665, 
7553,15209,352,37.159,38.676, 
7554,15209,924068,144.456,152.163, 
7555,15209,137731,29.373,33.242, 
7556,15209,920120,142.62,149.897, 
7557,15209,138643,142.195,148.819, 
7558,15209,920105,104.175,107.536, 
7559,15209,922636,34.84,38.445, 
7560,15209,142550,99.63,115.478, 
7561,15209,141004,32.229,40.92, 
7562,15209,923163,1.639,2.167, 
7563,15209,15020,26.575,28.16, 
7564,15209,15021,25.996,27.148, 
7565,15209,15026,30.091,33.693, 
7566,15209,144810,142.044,149.347, 
7567,15209,136088,26.965,28.49, 
7568,15209,136174,1.638,2.167, 
7569,15209,921615,112.131,115.951, 
7570,15209,920284,99.318,105.776, 
7571,15209,9,61.698,64.064, 
7572,15209,144284,64.922,68.53, 
7573,15209,144285,63.14,66.11, 
7574,15209,7572,36.733,37.774, 
7575,15209,586,63.881,66.286, 
7576,15209,137599,143.09,149.974, 
7577,15209,137634,27.337,29.26, 
7578,15209,138929,144.478,151.91, 
7579,15209,921090,142.09,149.49, 
7580,15209,142832,141.551,148.357, 
7581,15209,142873,140.656,146.674, 
7582,15209,139925,62.786,65.175, 
7583,15209,133537,37.451,38.995, 
7584,15209,141516,1.2,2.75, 
7585,15209,136885,5.773,6.402, 
7586,15209,10825,29.221,32.879, 
7587,15209,10564,145.924,153.956, 
7588,15209,320,96.81,103.268, 
7589,15209,143063,40.65,45.87, 
7590,15209,1619,62.851,65.34, 
7591,15209,7585,99.126,106.238, 
7592,15209,1973,62.527,64.922, 
7593,15209,742,5.087,5.797, 
7594,15209,740,5.085,5.819, 
7595,15209,7525,29.648,33.176, 
7596,15209,15202,30.437,34.221, 
7597,15209,15206,24.777,26.444, 
7598,15209,15209,0.0,0.0, 
7599,15209,15247,26.213,27.621, 
7600,15209,15249,26.461,27.885, 
7601,15209,15250,25.493,26.873, 
7602,15209,15251,26.635,29.051, 
7603,15209,15252,23.586,25.366, 
7604,15209,15253,27.091,29.029, 
7605,15209,15328,26.4,27.753, 
7606,15209,139007,26.988,28.567, 
7607,15209,1031,142.772,149.809, 
7608,15209,145260,142.055,149.38, 
7609,15209,922087,104.33,107.778, 
7610,15209,923817,47.44,48.829, 
7611,15209,1709,36.804,37.851, 
7612,15209,15189,0.985,2.167, 
7613,15209,921523,15.437,16.159, 
7614,15209,920497,0.339,0.748, 
7615,15209,920118,5.249,5.808, 
7616,15209,923033,31.321,35.519, 
7617,15209,142634,25.932,27.841, 
7618,15209,923731,5.373,5.94, 
7619,15209,360,6.052,6.688, 
7620,15209,990,28.103,30.888, 
7621,15209,140883,140.012,145.97, 
7622,15209,1487,31.581,35.101, 
7623,15209,136298,10.834,11.968, 
7624,15209,923132,48.903,50.314, 
7625,15209,131242,15.705,16.423, 
7626,15209,131246,30.803,34.188, 
7627,15209,139984,4.208,4.752, 
7628,15209,923634,113.549,117.37, 
7629,15209,1346,27.241,33.957, 
7630,15209,133290,26.545,28.072, 
7631,15209,142977,98.976,114.631, 
7632,15209,920241,123.921,129.624, 
7633,15209,138840,99.766,115.61, 
7634,15209,922508,98.804,114.62, 
7635,15209,142177,40.751,43.241, 
7636,15209,144550,142.827,149.622, 
7637,15209,138579,36.726,37.774, 
7638,15209,139927,61.947,64.317, 
7639,15209,920324,141.966,149.303, 
7640,15209,142811,123.491,129.272, 
7641,15209,142263,123.412,129.173, 
7642,15209,307,0.898,1.969, 
7643,15209,760,42.244,47.971, 
7644,15209,136524,44.351,45.826, 
7645,15209,136525,40.635,46.035, 
7646,15209,137380,142.992,150.051, 
7647,15209,921969,27.984,33.825, 
7648,15209,1007,142.782,149.567, 
7649,15209,920208,100.267,106.557, 
7650,15209,139814,48.534,49.94, 
7651,15209,1886,6.312,7.051, 
7652,15209,1078,31.456,35.277, 
7653,15209,141650,99.673,106.832, 
7654,15209,140975,37.956,39.171, 
7655,15209,142178,39.976,42.471, 
7656,15209,921561,16.539,18.216, 
7657,15209,143271,62.141,64.977, 
7658,15209,137667,111.553,115.104, 
7659,15209,137662,99.249,105.578, 
7660,15209,137663,62.383,64.922, 
7661,15209,136297,32.146,40.942, 
7662,15209,139709,50.214,51.733, 
7663,15209,1938,62.073,64.449, 
7664,15209,1805,29.571,32.967, 
7665,15209,992,99.733,107.008, 
7666,15209,921453,99.043,105.446, 
7667,15209,138343,99.078,105.523, 
7668,15209,139129,98.403,104.775, 
7669,15209,1173,36.329,37.697, 
7670,15247,138642,115.85,121.451, 
7671,15247,1080,20.48,21.692, 
7672,15247,138315,0.499,1.1, 
7673,15247,587,21.283,22.198, 
7674,15247,921607,20.953,21.813, 
7675,15247,135890,21.112,22.022, 
7676,15247,138089,1.176,1.672, 
7677,15247,140114,88.874,90.838, 
7678,15247,12632,99.073,114.84, 
7679,15247,920597,27.744,31.152, 
7680,15247,142817,0.782,1.496, 
7681,15247,920532,119.349,126.456, 
7682,15247,923922,115.967,121.803, 
7683,15247,352,39.983,41.008, 
7684,15247,924068,118.313,125.301, 
7685,15247,137731,3.23,6.38, 
7686,15247,920120,116.476,123.035, 
7687,15247,138643,116.052,121.957, 
7688,15247,920105,101.077,104.049, 
7689,15247,922636,8.696,11.572, 
7690,15247,142550,97.485,111.991, 
7691,15247,141004,30.862,31.735, 
7692,15247,923163,24.758,25.685, 
7693,15247,15020,1.095,1.969, 
7694,15247,15021,0.216,0.473, 
7695,15247,15026,21.809,23.496, 
7696,15247,144810,115.9,122.474, 
7697,15247,136088,0.821,1.628, 
7698,15247,136174,24.757,25.685, 
7699,15247,921615,89.445,91.663, 
7700,15247,920284,97.173,102.3, 
7701,15247,9,39.011,39.787, 
7702,15247,144284,42.236,44.242, 
7703,15247,144285,40.454,41.833, 
7704,15247,7572,40.472,41.976, 
7705,15247,586,41.195,42.009, 
7706,15247,137599,116.946,123.101, 
7707,15247,137634,1.194,2.387, 
7708,15247,138929,118.335,125.048, 
7709,15247,921090,115.946,122.628, 
7710,15247,142832,115.408,121.495, 
7711,15247,142873,114.512,119.812, 
7712,15247,139925,40.1,40.898, 
7713,15247,133537,39.691,40.7, 
7714,15247,141516,27.433,30.393, 
7715,15247,136885,21.318,22.231, 
7716,15247,10825,3.077,6.006, 
7717,15247,10564,119.781,127.094, 
7718,15247,320,94.665,99.792, 
7719,15247,143063,51.712,61.468, 
7720,15247,1619,40.165,41.052, 
7721,15247,7585,96.981,102.762, 
7722,15247,1973,39.84,40.645, 
7723,15247,742,21.258,22.264, 
7724,15247,740,21.32,22.352, 
7725,15247,7525,22.602,23.628, 
7726,15247,15202,22.155,24.013, 
7727,15247,15206,1.455,3.168, 
7728,15247,15209,26.233,27.654, 
7729,15247,15247,0.0,0.0, 
7730,15247,15249,0.982,1.694, 
7731,15247,15250,0.806,1.771, 
7732,15247,15251,1.444,3.267, 
7733,15247,15252,12.516,12.881, 
7734,15247,15253,1.612,2.838, 
7735,15247,15328,0.921,1.562, 
7736,15247,139007,0.844,1.705, 
7737,15247,1031,116.629,122.936, 
7738,15247,145260,115.911,122.518, 
7739,15247,922087,101.232,104.291, 
7740,15247,923817,50.883,52.668, 
7741,15247,1709,40.543,42.053, 
7742,15247,15189,27.218,29.81, 
7743,15247,921523,10.778,11.473, 
7744,15247,920497,26.572,28.391, 
7745,15247,920118,20.966,21.824, 
7746,15247,923033,23.039,25.311, 
7747,15247,142634,1.57,2.079, 
7748,15247,923731,20.918,21.78, 
7749,15247,360,21.598,22.528, 
7750,15247,990,1.96,4.026, 
7751,15247,140883,113.869,119.097, 
7752,15247,1487,24.822,25.839, 
7753,15247,136298,18.572,19.877, 
7754,15247,923132,52.347,54.153, 
7755,15247,131242,10.51,11.209, 
7756,15247,131246,24.045,24.937, 
7757,15247,139984,22.006,22.88, 
7758,15247,923634,90.863,93.093, 
7759,15247,1346,12.405,13.002, 
7760,15247,133290,1.065,1.87, 
7761,15247,142977,96.83,111.144, 
7762,15247,920241,97.778,102.762, 
7763,15247,138840,97.62,112.134, 
7764,15247,922508,96.658,111.133, 
7765,15247,142177,38.605,39.765, 
7766,15247,144550,116.684,122.749, 
7767,15247,138579,40.465,41.976, 
7768,15247,139927,39.261,40.04, 
7769,15247,920324,115.822,122.43, 
7770,15247,142811,97.347,102.41, 
7771,15247,142263,97.268,102.311, 
7772,15247,307,27.131,29.623, 
7773,15247,760,51.122,60.346, 
7774,15247,136524,47.795,49.665, 
7775,15247,136525,51.909,61.908, 
7776,15247,137380,116.849,123.178, 
7777,15247,921969,25.19,26.235, 
7778,15247,1007,116.638,122.694, 
7779,15247,920208,98.121,103.081, 
7780,15247,139814,51.978,53.779, 
7781,15247,1886,21.857,22.88, 
7782,15247,1078,20.487,21.747, 
7783,15247,141650,97.528,103.345, 
7784,15247,140975,41.399,43.01, 
7785,15247,142178,37.831,38.984, 
7786,15247,921561,19.562,20.042, 
7787,15247,143271,39.455,40.7, 
7788,15247,137667,88.867,90.827, 
7789,15247,137662,97.104,102.102, 
7790,15247,137663,39.696,40.645, 
7791,15247,136297,30.779,31.757, 
7792,15247,139709,53.657,55.572, 
7793,15247,1938,39.387,40.172, 
7794,15247,1805,22.525,23.408, 
7795,15247,992,97.588,103.532, 
7796,15247,921453,96.898,101.959, 
7797,15247,138343,96.932,102.036, 
7798,15247,139129,96.257,101.299, 
7799,15247,1173,41.248,43.131, 
7800,15249,138642,116.242,121.979, 
7801,15249,1080,20.719,21.945, 
7802,15249,138315,0.995,1.76, 
7803,15249,587,21.521,22.451, 
7804,15249,921607,21.192,22.066, 
7805,15249,135890,21.351,22.264, 
7806,15249,138089,1.569,2.2, 
7807,15249,140114,89.266,91.355, 
7808,15249,12632,99.466,115.357, 
7809,15249,920597,27.983,31.405, 
7810,15249,142817,1.175,2.024, 
7811,15249,920532,119.742,126.984, 
7812,15249,923922,116.36,122.32, 
7813,15249,352,40.222,41.261, 
7814,15249,924068,118.705,125.829, 
7815,15249,137731,3.622,6.908, 
7816,15249,920120,116.869,123.552, 
7817,15249,138643,116.444,122.485, 
7818,15249,920105,101.315,104.302, 
7819,15249,922636,9.089,12.1, 
7820,15249,142550,97.877,112.519, 
7821,15249,141004,31.101,31.988, 
7822,15249,923163,24.997,25.938, 
7823,15249,15020,0.338,0.77, 
7824,15249,15021,0.706,1.276, 
7825,15249,15026,22.048,23.738, 
7826,15249,144810,116.293,123.002, 
7827,15249,136088,1.214,2.156, 
7828,15249,136174,24.995,25.938, 
7829,15249,921615,89.838,92.191, 
7830,15249,920284,97.566,102.817, 
7831,15249,9,39.404,40.315, 
7832,15249,144284,42.629,44.77, 
7833,15249,144285,40.847,42.35, 
7834,15249,7572,40.711,42.229, 
7835,15249,586,41.588,42.526, 
7836,15249,137599,117.339,123.629, 
7837,15249,137634,1.587,2.915, 
7838,15249,138929,118.728,125.576, 
7839,15249,921090,116.339,123.156, 
7840,15249,142832,115.801,122.023, 
7841,15249,142873,114.905,120.329, 
7842,15249,139925,40.492,41.415, 
7843,15249,133537,39.93,40.953, 
7844,15249,141516,27.672,30.646, 
7845,15249,136885,21.557,22.484, 
7846,15249,10825,3.47,6.534, 
7847,15249,10564,120.174,127.622, 
7848,15249,320,95.057,100.32, 
7849,15249,143063,51.951,61.721, 
7850,15249,1619,40.558,41.58, 
7851,15249,7585,97.374,103.279, 
7852,15249,1973,40.233,41.162, 
7853,15249,742,21.496,22.517, 
7854,15249,740,21.559,22.605, 
7855,15249,7525,22.841,23.881, 
